set_list_id,setlist_title,played_by,played_at,song_title,song_artist,song_youtube_id
219,2015-12-29,OmegaWork,2015-12-29 11:59:43 -0800,As The Years Go Passing By,The Jeff Healey Band,UUigZGsIEow
219,2015-12-29,OmegaWork,2015-12-29 10:56:18 -0800,Tighten Up,The Black Keys,mpaPBCBjSVc
219,2015-12-29,OmegaWork,2015-12-29 10:54:41 -0800,Aerials,System Of A Down,L-iepu3EtyE
219,2015-12-29,OmegaWork,2015-12-29 10:52:42 -0800,before this time,ollabelle,OgFBd9cl8q8
219,2015-12-29,OmegaWork,2015-12-29 10:46:43 -0800,Woody Guthrie,Alabama 3,xz4D5JlHoQQ
219,2015-12-29,OmegaWork,2015-12-29 10:43:55 -0800,Railroad Track,Willy Moon,PF479nQ-s8E
219,2015-12-29,OmegaWork,2015-12-29 10:40:37 -0800,"Music Is My Hot, Hot Sex",CSS,ywKIjpkfOiE
219,2015-12-29,OmegaWork,2015-12-29 10:40:00 -0800,Swing Low,Rocco Deluca & The Burden,
219,2015-12-29,OmegaWork,2015-12-29 10:30:14 -0800,Please Don't Dog Me,Magic Slim & The Teardrops,0iuQrr7EKc8
219,2015-12-29,OmegaWork,2015-12-29 10:28:05 -0800,Treat Me Nice,Elvis Presley,4LE2jmW9XdY
219,2015-12-29,OmegaWork,2015-12-29 10:27:48 -0800,ain't no sunshine,bill withers,tIdIqbv7SPo
219,2015-12-29,OmegaWork,2015-12-29 10:21:32 -0800,Keep It Simple,Keb' Mo',VowMTPN9vRs
219,2015-12-29,OmegaWork,2015-12-29 10:12:53 -0800,Beggin' For Thread,Banks,Twix375Me4Q
219,2015-12-29,OmegaWork,2015-12-29 09:54:49 -0800,La Viguela,Gotan Project,HtmygppNjyQ
218,2015-12-28,OmegaWork,2015-12-28 11:47:14 -0800,I Would Never,Garfunkel and Oates,ilOx2Jmm1r4
218,2015-12-28,OmegaWork,2015-12-28 11:43:38 -0800,On The Beat Sound,Little Axe,G8748ZbHMp4
218,2015-12-28,OmegaWork,2015-12-28 11:43:25 -0800,Dyin' Flu,Coco Montoya,sPg7_gyQ8CA
218,2015-12-28,OmegaWork,2015-12-28 11:32:21 -0800,Pirates Of The Caribbean: The Curse Of The Black Pearl,Klaus Badelt,1lCZ6HAwDaA
218,2015-12-28,OmegaWork,2015-12-28 11:23:59 -0800,The Second Time Around,Frank Sinatra,MDqlHcjbLaI
218,2015-12-28,OmegaWork,2015-12-28 11:19:54 -0800,Shake It Out,Florence + The Machine,WbN0nX61rIs
218,2015-12-28,OmegaWork,2015-12-28 11:10:39 -0800,The Girl Who Wept Stones, Brother Dege,NQhcuXiOxtY
218,2015-12-28,OmegaWork,2015-12-28 11:03:57 -0800,Dengue Woman Blues,Jimmie Vaughan,2bk0IQ1cHu4
218,2015-12-28,OmegaWork,2015-12-28 09:48:56 -0800,Every Day I Have The Blues (Live),Otis Rush,
218,2015-12-28,OmegaWork,2015-12-28 09:41:08 -0800,The Ballad Of Eddie Praeger,Paul And Storm,X0CZ3gK5Txc
218,2015-12-28,OmegaWork,2015-12-28 09:37:39 -0800,99 Problems,Hugo,LloIp0HMJjc
218,2015-12-28,OmegaWork,2015-12-28 09:30:20 -0800,Rusty Cage,Johnny Cash,EtbuUlSGXzc
218,2015-12-28,OmegaWork,2015-12-28 09:27:15 -0800,Proud Mary,Creedence Clearwater Revival,XfyEpmQM7bw
218,2015-12-28,OmegaWork,2015-12-28 09:24:05 -0800,Misery,Maroon 5,6g6g2mvItp4
218,2015-12-28,OmegaWork,2015-12-28 09:21:04 -0800,Too Old To Die Young,Brother Dege,FQNFcYvILJE
218,2015-12-28,OmegaWork,2015-12-28 09:14:06 -0800,Phoenix,Decoded Feedback,Lw4igLLtwfA
218,2015-12-28,OmegaWork,2015-12-28 09:13:30 -0800,Big Pimpin' / Papercut,Jay-Z & Linkin Park,wZrAzgOxFrQ
218,2015-12-28,OmegaWork,2015-12-28 09:09:39 -0800,Check Yo Self,Ice Cube,5aAbOgdbTbM
218,2015-12-28,OmegaWork,2015-12-28 09:09:25 -0800,Insane In The Brain,Cypress Hill,RijB8wnJCN0
218,2015-12-28,OmegaWork,2015-12-28 09:02:36 -0800,Bodies, Drowning Pool,04F4xlWSFh0
218,2015-12-28,OmegaWork,2015-12-28 08:59:56 -0800,Sweet Home Chicago,Luther Tucker,ZARqJOpp1Ak
218,2015-12-28,OmegaWork,2015-12-28 08:55:43 -0800,Find The Words,Paul And Storm,Sy64zMTvfKI
218,2015-12-28,OmegaWork,2015-12-28 08:54:06 -0800,The Moment,Thomas Oliver,MRyStdaFvYE
218,2015-12-28,OmegaWork,2015-12-28 08:47:15 -0800,Who Did That To You?,John Legend,cAnOt74e9_Q
218,2015-12-28,OmegaWork,2015-12-28 08:43:39 -0800,Drunken Sailor,Blaggards,KI_l7U-nUmg
218,2015-12-28,OmegaWork,2015-12-28 08:38:12 -0800,Fire And Rain,Carole King & James Taylor,
218,2015-12-28,OmegaWork,2015-12-28 08:35:05 -0800,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,dEWuAcMWDLY
218,2015-12-28,OmegaWork,2015-12-28 08:31:29 -0800,The Whale Has Swallowed Me,Hugh Laurie,A1qNdNBSt6c
218,2015-12-28,OmegaWork,2015-12-28 08:27:31 -0800,Wake Up Call,Maroon 5,dkQ0OJ5Byls
217,2015-12-23,OmegaWork,2015-12-23 08:49:33 -0800,Santa Claus Is Coming To Town,Frank Sinatra & Cyndi Lauper,h9ZGKALMMuc
217,2015-12-23,OmegaWork,2015-12-23 08:43:44 -0800,Merry Christmas Darling,Hop Wilson,UjxQB4lg4z0
217,2015-12-23,OmegaWork,2015-12-23 08:40:23 -0800,Stille Nacht (Silent Night),Mannheim Steamroller,BsiWGfXn6Zw
217,2015-12-23,OmegaWork,2015-12-23 08:25:54 -0800,The Christmas Song,The Raveonettes,rUiZRWsIGAY
216,2015-12-21,OmegaWork,2015-12-21 13:22:31 -0800,Sleigh Ride,TLC,o3W7MN2H_kc
216,2015-12-21,OmegaWork,2015-12-21 13:05:39 -0800,I Want My Baby For Christmas,Jimmy Liggins & His Drops of Joy,eiPAOT9QFR8
216,2015-12-21,OmegaWork,2015-12-21 13:03:54 -0800,Santa Claus Is Comin' To Town,Mariah Carey,6ggxtK5Dg7Q
216,2015-12-21,OmegaWork,2015-12-21 12:58:01 -0800,The Christmas Song (Merry Christmas To You),Nat King Cole,IirR7z_024Q
216,2015-12-21,OmegaWork,2015-12-21 12:55:32 -0800,Angels We Have Heard On High,The Cambridge Singers & Orchestra,
216,2015-12-21,OmegaWork,2015-12-21 12:51:58 -0800,Christmas Comes But Once A Year,Albert King,IGw2Dip_NSE
215,2015-12-17,OmegaWork,2015-12-17 13:43:42 -0800,A Quitter Never Wins,Jonny Lang,ldRV565BjTE
215,2015-12-17,OmegaWork,2015-12-17 13:08:55 -0800,Can I Get An Amen,Johnny Jones,Rth9usR_QeI
215,2015-12-17,OmegaWork,2015-12-17 12:52:35 -0800,Nothing But Smoke,Lucky Peterson,5bVzYdfgLnM
215,2015-12-17,OmegaWork,2015-12-17 12:49:49 -0800,I Want To Be Loved,Muddy Waters,hHsAQfWDzMQ
215,2015-12-17,OmegaWork,2015-12-17 12:34:32 -0800,Driving Wheel,Luther Allison,I-o8HPU5DnU
215,2015-12-17,OmegaWork,2015-12-17 12:32:33 -0800,Santa Claus Wants Some Lovin',Albert King,Sjc2KwhlrtA
215,2015-12-17,OmegaWork,2015-12-17 12:22:45 -0800,Blues For The Homeless,Ronnie Earl & The Broadcasters,cTGeuHdN4Dw
215,2015-12-17,OmegaWork,2015-12-17 12:14:37 -0800,These Blues Are All Mine,Tab Benoit,f_UPQjYCdZs
215,2015-12-17,OmegaWork,2015-12-17 12:10:17 -0800,So Long Frank Frost,Big Jack Johnson & The Oilers,oJyaDYJxEpc
215,2015-12-17,OmegaWork,2015-12-17 12:01:26 -0800,Blue Jean Blues,ZZ Top,b76kjd5nvMg
215,2015-12-17,OmegaWork,2015-12-17 12:00:39 -0800,Talk Me,Joe Louis Walker,LMMxF6uuloo
215,2015-12-17,OmegaWork,2015-12-17 11:55:13 -0800,Down In The Bottom,Howlin' Wolf,xAbj_g2UBhE
215,2015-12-17,OmegaWork,2015-12-17 11:52:00 -0800,The Way That I Feel,Danielle Parente,CjbgZVVxh8A
215,2015-12-17,OmegaWork,2015-12-17 11:49:53 -0800,O Tannenbaum,Vince Guaraldi Trio,_fh133ZO1AE
215,2015-12-17,OmegaWork,2015-12-17 11:44:37 -0800,Little Drummer Boy,David Bowie & Bing Crosby,kszLwBaC4Sw
215,2015-12-17,OmegaWork,2015-12-17 11:41:36 -0800,B.B. King Medley, The Hourglass,2jJ7iFWpPaA
215,2015-12-17,OmegaWork,2015-12-17 11:31:14 -0800,The First Noel/Mary Mary,Sarah McLachlan,6s8eEMKx05A
215,2015-12-17,OmegaWork,2015-12-17 11:27:44 -0800,Lonesome Christmas (Part 1),Lowell Fulson,poEuKlfIR6U
215,2015-12-17,OmegaWork,2015-12-17 11:20:51 -0800,Icepick Through My Heart,Michael Burks,Qr9h42aYACs
215,2015-12-17,OmegaWork,2015-12-17 11:13:48 -0800,Slow Dance Blues,Jimmie Vaughan,8DJmgaQOous
215,2015-12-17,OmegaWork,2015-12-17 11:09:08 -0800,River Hip mama,Charlie Musselwhite,f5jQ5DfVyCs
215,2015-12-17,OmegaWork,2015-12-17 11:04:38 -0800,"If It Ain't One Thang, It's Two",Chris Thomas King,
215,2015-12-17,OmegaWork,2015-12-17 10:42:34 -0800,Winter Wonderland,Ella Fitzgerald,j_SkK4trIYE
215,2015-12-17,OmegaWork,2015-12-17 10:40:36 -0800,Santa Claus Is Back In Town,Elvis Presley,rqVMfTz_HDU
215,2015-12-17,OmegaWork,2015-12-17 09:56:09 -0800,Royal Shade Of Blues,Daddy Mack Blues Band,sj9Xyck2SMI
215,2015-12-17,OmegaWork,2015-12-17 08:14:02 -0800,Santa's Messin' With The Kid,Eddie C. Campbell,j4awlXfnNAc
215,2015-12-17,OmegaWork,2015-12-17 08:11:23 -0800,Merry Christmas Baby (Take 1),Otis Redding,xjS8vwB3DNg
214,2015-12-16,OmegaWork,2015-12-16 12:20:49 -0800,Please Come Home For Christmas,Johnny Adams,eStPQs4LG3g
214,2015-12-16,OmegaWork,2015-12-16 12:16:22 -0800,Part Of Your World,Jodi Benson,Cgsb87-X1Sc
214,2015-12-16,OmegaWork,2015-12-16 11:53:45 -0800,Pirates Of The Caribbean: The Curse Of The Black Pearl,Klaus Badelt,1lCZ6HAwDaA
214,2015-12-16,OmegaWork,2015-12-16 11:52:42 -0800,Something There,Paige O'Hara and Robby Benson,0eoRVjrRHVE
214,2015-12-16,OmegaWork,2015-12-16 11:36:28 -0800,Captain Morgan's Revenge,Alestorm,LN9bcHoThNU
214,2015-12-16,OmegaWork,2015-12-16 11:28:23 -0800,The Yodeling Veterinarian Of The Alps,Veggietales,bUkpE16b56g
214,2015-12-16,OmegaWork,2015-12-16 11:25:18 -0800,Santa Baby,Eartha Kitt,jFMyF9fDKzE
214,2015-12-16,OmegaWork,2015-12-16 11:20:47 -0800,That's How We Row,Captain Dan And The Scurvy Crew,
214,2015-12-16,OmegaWork,2015-12-16 11:20:10 -0800,sherlock holmes,Hans Zimmer,
214,2015-12-16,OmegaWork,2015-12-16 11:12:18 -0800,"Merry, Merry Christmas",Koko Taylor,5mTtgRoosog
214,2015-12-16,OmegaWork,2015-12-16 11:03:26 -0800,Winter Wonderland,Ray Charles,Mf237dVhLyU
214,2015-12-16,OmegaWork,2015-12-16 11:00:34 -0800,God Rest Ye Merry Gentlemen,Bing Crosby,x330L7EdprQ
214,2015-12-16,OmegaWork,2015-12-16 10:55:44 -0800,Flintlock Glock (Radio Edit),Captain Dan And The Scurvy Crew,4JXzygY84u4
214,2015-12-16,OmegaWork,2015-12-16 10:53:31 -0800,Afro Circus/I Like To Move It,Chris Rock & Danny Jacobs,b-opn0LzBR8
214,2015-12-16,OmegaWork,2015-12-16 10:53:04 -0800,Santa Clause is coming to town,bing crosby and the andrews sisters,
214,2015-12-16,OmegaWork,2015-12-16 10:47:44 -0800,Sleigh Ride,Freddy Martin,iZ9dW80CR8c
214,2015-12-16,OmegaWork,2015-12-16 10:42:28 -0800,I See The Light,Mandy Moore,hYbHzzWmKUs
214,2015-12-16,OmegaWork,2015-12-16 10:41:52 -0800,Drink All Night,Captain Dan And The Scurvy Crew,-qM1m86QkFw
214,2015-12-16,OmegaWork,2015-12-16 10:24:11 -0800,Quest For Ships,Alestorm,2dW2Xdp2HKc
214,2015-12-16,OmegaWork,2015-12-16 09:43:26 -0800,All Me Mateys Dead And Gone,Captain Dan,sRknbNEdBDQ
214,2015-12-16,OmegaWork,2015-12-16 09:36:25 -0800,All I Want For Christmas Is You,Michael Buble,lkN5M-nJx6A
214,2015-12-16,OmegaWork,2015-12-16 09:30:57 -0800,Winter Solstice,Michele McLaughlin,jgZN97sVDJA
214,2015-12-16,OmegaWork,2015-12-16 09:26:32 -0800,Let It Go,Idina Menzel,4dPim-NN3mQ
214,2015-12-16,OmegaWork,2015-12-16 09:22:27 -0800,Christmas In Heaven,Charles Brown,uDkjxA1NL6Y
214,2015-12-16,OmegaWork,2015-12-16 08:49:30 -0800,The Light Of Christmas Morn,Celtic Woman,7euqZLrc6Qc
214,2015-12-16,OmegaWork,2015-12-16 08:32:52 -0800,what child is this? (greensleeves),sarah mclachlan,0I1TiHol_xU
214,2015-12-16,OmegaWork,2015-12-16 08:30:42 -0800,Winter Wonderland,Louis Armstrong,DRHmXWrSMSQ
214,2015-12-16,OmegaWork,2015-12-16 08:28:19 -0800,the pirates who don't do anything,veggie tales,
214,2015-12-16,OmegaWork,2015-12-16 08:23:24 -0800,Merry Christmas Baby,Chuck Berry,XbYN8j_i6nE
214,2015-12-16,OmegaWork,2015-12-16 08:20:31 -0800,Divide The Plunder,Captain Dan And The Scurvy Crew,DeZVYVCeOok
213,2015-12-14,OmegaWork,2015-12-14 16:04:57 -0800,Jingle Bell Rock,Hall & Oates,jukv9Q1eR2g
213,2015-12-14,OmegaWork,2015-12-14 15:54:38 -0800,Song For A Winter's Night,Sarah McLachlan,UV4F2yfEt9o
213,2015-12-14,OmegaWork,2015-12-14 15:49:03 -0800,Hark! The Herald Angels Sing,Mormon Tabernacle Choir,SFjMPaOBzXc
213,2015-12-14,OmegaWork,2015-12-14 15:44:40 -0800,Empty Stocking Blues,Floyd Dixon,OHboRBTSru4
213,2015-12-14,OmegaWork,2015-12-14 15:36:18 -0800,Silent Night,Sharon Jones & The Dap-Kings,8ouI5KcyHfE
213,2015-12-14,OmegaWork,2015-12-14 12:30:10 -0800,Santa baby,Macy Gray,yBYkIDqV1Po
213,2015-12-14,OmegaWork,2015-12-14 11:55:27 -0800,santa claus is coming to town,"Frank Sinatra, Cyndi Lauper",AzCvTn1ewaA
213,2015-12-14,OmegaWork,2015-12-14 11:49:22 -0800,frosty the snowman,bing crosby,f2fPdvvDopM
213,2015-12-14,OmegaWork,2015-12-14 11:45:48 -0800,i wonder as i wander,ensemble clement,_d9IjF9sJ8s
213,2015-12-14,OmegaWork,2015-12-14 11:43:41 -0800,what child is this,franscesca battistelli,
213,2015-12-14,OmegaWork,2015-12-14 11:34:39 -0800,Christmas Eve/ Sarajevo,Trans-Siberian Orchestra,MHioIlbnS_A
213,2015-12-14,OmegaWork,2015-12-14 11:31:39 -0800,happy new year baby,Johnny Otis and His Orchestra,xh3QXMA54yA
213,2015-12-14,OmegaWork,2015-12-14 11:23:33 -0800,"let it snow, let it snow, let it snow","harry connick, jr.",sAz4g9FjDFk
213,2015-12-14,OmegaWork,2015-12-14 11:22:44 -0800,have a holly jolly christmas,burl ives,gFneiheLMjk
213,2015-12-14,OmegaWork,2015-12-14 11:22:39 -0800,have a holly jolly christmas,burl ived,
213,2015-12-14,OmegaWork,2015-12-14 11:19:15 -0800,Santa Clause Wants Some Lovin',Albert King,
213,2015-12-14,OmegaWork,2015-12-14 11:13:46 -0800,christmas pipes,"Celtic Woman, Máiréad Nesbitt, Méav, Órla Fallon, Lisa Kelly, Chloë Agnew",RGmw-Q09eLo
213,2015-12-14,OmegaWork,2015-12-14 11:09:28 -0800,santa claus is coming to town,frank sinatra,afEegcwFw1A
213,2015-12-14,OmegaWork,2015-12-14 11:05:59 -0800,to someone that i love,charles brown,SwaLpExTr_4
213,2015-12-14,OmegaWork,2015-12-14 10:59:14 -0800,Christmas Blues,"Topsy Chapman, Dukes of Dixieland, Lars Edegran",rF49OUcIbuY
213,2015-12-14,OmegaWork,2015-12-14 10:57:10 -0800,White Christmas,"Bill Pinkney,The Drifters, Clyde McPhatter",Y8T6VG2HBCM
213,2015-12-14,OmegaWork,2015-12-14 10:51:37 -0800,have yourself a merry little christmas,roomful of blues,BA0hY3fE-fI
213,2015-12-14,OmegaWork,2015-12-14 10:46:37 -0800,Santa's Blues,Charles Brown,MGcnb0CYpTI
213,2015-12-14,OmegaWork,2015-12-14 10:46:13 -0800,lonesome christmas,B.B. King,BVR2MEOrqpA
213,2015-12-14,OmegaWork,2015-12-14 10:33:56 -0800,Merry Christmas Baby,"Sheryl Crow, Eric Clapton",8dhaGcVNLqA
213,2015-12-14,OmegaWork,2015-12-14 10:22:21 -0800,Blue Christmas,Elvis Presley,Uwfz5mMLSDM
213,2015-12-14,OmegaWork,2015-12-14 10:18:21 -0800,morning dew,the global vision project,RVyDV64DgVQ
213,2015-12-14,OmegaWork,2015-12-14 10:11:53 -0800,Winter Wonderland [1959],Perry Como,gpaAFEhlK5I
213,2015-12-14,OmegaWork,2015-12-14 10:11:11 -0800,Stay With Me,Charles Brown,zGr9UFDqjV4
213,2015-12-14,OmegaWork,2015-12-14 10:10:55 -0800,Silver Bells,"Bing Crosby, Carol Richards",X1VAEndm3KM
213,2015-12-14,OmegaWork,2015-12-14 09:57:38 -0800,Merry Christmas Darling,Hop Wilson,UjxQB4lg4z0
213,2015-12-14,OmegaWork,2015-12-14 09:55:28 -0800,The Christmas Waltz,"Harry Connick, Jr.",fioZwkjPiJk
213,2015-12-14,OmegaWork,2015-12-14 09:55:06 -0800,Please Come Home For Christmas,Charles Brown,itdNoGtPQ3I
213,2015-12-14,OmegaWork,2015-12-14 09:54:36 -0800,Bringing in a brand new year,B.B. King,s-qA1takyrY
213,2015-12-14,OmegaWork,2015-12-14 09:54:19 -0800,Carol of the bells [voice],John Williams,WnEUC4eZjjA
213,2015-12-14,OmegaWork,2015-12-14 09:53:50 -0800,Angels we have heard on high,Vicky Emerson,uCZlzKwaJYw
213,2015-12-14,OmegaWork,2015-12-14 09:33:53 -0800,It's beginning to look a lot like christmas,"Bing Crosby, Jud Conlon's Rhythmaires",GcZAwoip5aY
213,2015-12-14,OmegaWork,2015-12-14 09:33:05 -0800,The Hell Of It,Paul Williams,qi0a8M5tdLc
213,2015-12-14,OmegaWork,2015-12-14 09:32:50 -0800,Auld Lang Syne,B.B. King,XUHBPFDbnFw
213,2015-12-14,OmegaWork,2015-12-14 09:32:37 -0800,have yourself a merry little christmas,Frank Sinatra,nZ6yQgBvuoI
213,2015-12-14,OmegaWork,2015-12-14 09:32:09 -0800,rudolph the red nosed reindeer,ray charles,Q-3INb4E26k
213,2015-12-14,OmegaWork,2015-12-14 09:11:25 -0800,Christmas Comes But Once  A Year,Albert King,IGw2Dip_NSE
213,2015-12-14,OmegaWork,2015-12-14 09:02:33 -0800,Run Rudolph Run,Brian Setzer Orchestra,iJlmDhEO-Wk
213,2015-12-14,OmegaWork,2015-12-14 08:51:19 -0800,Merry Christmas Baby,Etta James,f1xyYQhSuHg
213,2015-12-14,OmegaWork,2015-12-14 08:51:06 -0800,White Christmas,Bing Crosby,KtNv1EihVB0
213,2015-12-14,OmegaWork,2015-12-14 08:50:51 -0800,Christmas Tears,Eric Clapton,V-GKDgojAxA
213,2015-12-14,OmegaWork,2015-12-14 08:24:37 -0800,Santa Clause is Coming to Town,Eddy Arnold,
213,2015-12-14,OmegaWork,2015-12-14 08:23:50 -0800,Hallelujah Chorus,Boston Pops Orchestra,MGOjlmO5MYU
213,2015-12-14,OmegaWork,2015-12-14 08:18:00 -0800,Blues for Christmas,John Lee Hooker,mIOcxEsX2pE
213,2015-12-14,OmegaWork,2015-12-14 08:14:24 -0800,It's the most wonderful time of the year,Andy Williams,gFtb3EtjEic
213,2015-12-14,OmegaWork,2015-12-14 08:11:14 -0800,Winter Wonderland,Aretha Franklin,hQrheZTpvNM
213,2015-12-14,OmegaWork,2015-12-14 08:08:35 -0800,Sleigh Ride,Lorrie Morgan,cAAXI4QGO4M
213,2015-12-14,OmegaWork,2015-12-14 08:05:06 -0800,"Winter, Fire and Snow",Anúna,X9uZXjMnIyo
213,2015-12-14,OmegaWork,2015-12-14 08:01:00 -0800,Boughs Of Holly,Trans-Siberian Orchestra,NSCqBpKTINg
213,2015-12-14,OmegaWork,2015-12-14 07:58:09 -0800,Silent Night,"Celtic Woman, Máiréad Nesbitt, Méav",qtE_A7eHQwQ
213,2015-12-14,OmegaWork,2015-12-14 07:52:24 -0800,The Christmas Song,Nat King Cole,jHVO63w5a7M
213,2015-12-14,OmegaWork,2015-12-14 07:49:33 -0800,Have Yourself A Merry Little Christmas,"Ella Fitzgerald, Frank Devol",QR4LnMhBQEg
213,2015-12-14,OmegaWork,2015-12-14 07:48:16 -0800,I Saw Three Ships,Hereford Cathedral Choir,3cekx_q4Cfo
213,2015-12-14,OmegaWork,2015-12-14 07:46:19 -0800,Happy Holidays / The Holiday Season,Andy Williams,H2pQbphEipc
213,2015-12-14,OmegaWork,2015-12-14 07:45:47 -0800,"Lonesome Christmas, Pt. One",Lowell Fulsom,
213,2015-12-14,OmegaWork,2015-12-14 07:38:53 -0800,Mele Kalikimaka (Merry Christmas),Bing Crosby and The Andrews Sisters,WJhYrC8Rq8w
213,2015-12-14,OmegaWork,2015-12-14 07:35:37 -0800,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,mN7LW0Y00kE
213,2015-12-14,OmegaWork,2015-12-14 07:34:34 -0800,Please Come Home For Christmas,Jon Bon Jovi,Tgk9rhHOWfc
213,2015-12-14,OmegaWork,2015-12-14 07:33:14 -0800,"Merry, Merry Christmas",Koko Taylor,5mTtgRoosog
213,2015-12-14,OmegaWork,2015-12-14 07:27:45 -0800,Christmas In Heaven,B.B. King,x-XZpGcv35U
212,2015-12-11,OmegaWork,2015-12-11 16:10:19 -0800,Heavy In Your Arms,Florence + The Machine,V_eOmvM-4zc
212,2015-12-11,OmegaWork,2015-12-11 16:03:46 -0800,In Bloom,Nirvana,PbgKEjNBHqM
212,2015-12-11,OmegaWork,2015-12-11 16:02:18 -0800,I Just Can't Wait To Be King,"Jason Weaver, Laura Williams, Rowan Atkinson",aKpLrmQsS_M
212,2015-12-11,OmegaWork,2015-12-11 15:57:04 -0800,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,GNm5drtAQXs
