set_list_id,setlist_title,played_by,played_at,song_title,song_artist,song_youtube_id
400,2017-09-13,OmegaPhone,2017-09-13 11:53:13 -0700,flashlight,Jessie j,DzwkcbTQ7ZE
400,2017-09-13,OmegaPhone,2017-09-13 11:46:57 -0700,shape of you,Ed Sheeran,JGwWNGJdvx8
400,2017-09-13,OmegaPhone,2017-09-13 11:33:34 -0700,feel it still,Portugal the Man,pBkHHoOIIn8
400,2017-09-13,OmegaPhone,2017-09-13 11:33:11 -0700,I knew you were trouble,Taylor Swift,vNoKguSdy4Y
400,2017-09-13,OmegaPhone,2017-09-13 11:26:15 -0700,some nights,fun.,qQkBeOisNM0
400,2017-09-13,OmegaPhone,2017-09-13 11:14:11 -0700,work this body,walk the moon,qzkCk6-d8Oc
400,2017-09-13,OmegaPhone,2017-09-13 11:10:33 -0700,Geronimo,Sheppard,UL_EXAyGCkw
400,2017-09-13,OmegaPhone,2017-09-13 11:07:24 -0700,good to be alive,Andy Grammer,YDu93pdyBDE
400,2017-09-13,OmegaPhone,2017-09-13 11:03:00 -0700,me too,Meghan Trainor,qDRORgoZxZU
399,2017-09-11,entonfire,2017-09-11 15:10:53 -0700,Fire in My Bones,Fleurie,zeo23z06EsQ
399,2017-09-11,entonfire,2017-09-11 10:46:44 -0700,Woman [Explicit],Kesha feat. The Dap-Kings Horns,lXyA4MXKIKo
398,2017-07-26,entonfire,2017-07-26 17:55:17 -0700,What If She Wants You,John Splithoff,kebI_rkAknc
398,2017-07-26,entonfire,2017-07-26 17:54:52 -0700,Help,Weaves,uwPdjELbjog
398,2017-07-26,entonfire,2017-07-26 17:38:29 -0700,I Won't Back Down,Anthony D'Amato,ZElYYsOKXR8
398,2017-07-26,entonfire,2017-07-26 17:28:22 -0700,Alien,Somi,OT1eN_Ecrj4
398,2017-07-26,entonfire,2017-07-26 17:16:48 -0700,Unstoppable - Solo,Lianne La Havas,dM5n4V37fls
397,2017-07-25,ent|laptop,2017-07-25 12:16:43 -0700,Since I've Been Loving You,Led Zeppelin,w4THXeOD-Dw
397,2017-07-25,ent|laptop,2017-07-25 12:14:39 -0700,Out on the Tiles,Led Zeppelin,_3ioOxQ76dA
396,2017-07-21,entonfire,2017-07-21 14:07:09 -0700,The Glamorous Life,Judy Kahan,V3-NU3kKIfE
395,2017-07-12,entonfire,2017-07-12 10:57:34 -0700,Joy (Abbreviated),Zach Gill,ZD-1L7AnMrY
395,2017-07-12,entonfire,2017-07-12 09:53:51 -0700,Love On The Brain - Los Feliz Blvd,Cold War Kids,IB9zxVwPr-E
395,2017-07-12,entonfire,2017-07-12 09:42:17 -0700,Boneyard - Edit,Fink,j63QBuIA4wM
394,2017-07-07,entonfire,2017-07-07 14:08:41 -0700,When My Train Pulls In,Gary Clark Jr.,2XITBuWNROk
393,2017-07-03,entonfire,2017-07-03 18:05:50 -0700,Home,Marc Broussard,FuWPseegaKw
393,2017-07-03,OmegaWork,2017-07-03 13:43:37 -0700,mummy,graveyard train,6O4BnIW6dIM
393,2017-07-03,OmegaWork,2017-07-03 13:34:26 -0700,The Sermon,graveyard train,6YkZ1ZVcoMk
393,2017-07-03,OmegaWork,2017-07-03 13:30:25 -0700,ballad for beelzebub,graveyard train,Pj6Q0xRW5bQ
393,2017-07-03,OmegaWork,2017-07-03 13:25:48 -0700,graveyard,devil makes three,GQMsMDCUMwI
393,2017-07-03,OmegaWork,2017-07-03 13:23:43 -0700,dyin',marcus king,
393,2017-07-03,OmegaWork,2017-07-03 13:21:59 -0700,gypsy,the hackensaw boys,PdE__dqc0Yk
393,2017-07-03,OmegaWork,2017-07-03 13:14:05 -0700,get loose,moonshine bandits,5MnDQHevsdA
393,2017-07-03,OmegaWork,2017-07-03 13:11:03 -0700,all for one,gangstagrass,XG7Ujh0XVH0
393,2017-07-03,OmegaWork,2017-07-03 13:06:35 -0700,Long hard times to come,gangstagrass,eAffMSpW8KM
393,2017-07-03,OmegaWork,2017-07-03 13:02:48 -0700,waiting around to die,the be good tanyas,-0SmXVrLlZ4
393,2017-07-03,OmegaWork,2017-07-03 13:00:46 -0700,bound to ride,gangstagrass,fnAlILSj8aQ
393,2017-07-03,OmegaWork,2017-07-03 12:51:28 -0700,my shit's fucked up,warren zevon,LbhYqV17CoQ
393,2017-07-03,OmegaWork,2017-07-03 12:48:39 -0700,blood on the blue grass,Legendary Shack Shakers,
393,2017-07-03,OmegaWork,2017-07-03 12:46:53 -0700,7 devils,the goddamned gallows,
393,2017-07-03,entonfire,2017-07-03 12:28:37 -0700,Hell,Jordan Max,-1B1UzwANU4
392,2017-06-30,OmegaWork,2017-06-30 14:29:19 -0700,healing to do,william elliott whitmore,o3AXAX4JP7U
392,2017-06-30,OmegaWork,2017-06-30 14:26:21 -0700,hello or high water,william elliott whitmore,
392,2017-06-30,OmegaWork,2017-06-30 14:25:39 -0700,hello r high water,william elliott whitmore,
392,2017-06-30,OmegaWork,2017-06-30 14:03:22 -0700,Who Stole the Soul,WIlliam Elliott Whitmore,xIBk8CrURX0
392,2017-06-30,OmegaWork,2017-06-30 13:45:56 -0700,ten feet tall,devil makes three,fE4zdYtHJG0
392,2017-06-30,OmegaWork,2017-06-30 13:32:37 -0700,Diggin' My Grave,William Elliot Whitmore,nECtWsah2po
392,2017-06-30,OmegaWork,2017-06-30 12:19:18 -0700,crazy motherfucker,brother dege,MNnYgI4yKDI
392,2017-06-30,OmegaWork,2017-06-30 12:18:03 -0700,devil at the door,highlonesome,erukHUyLQcA
392,2017-06-30,OmegaWork,2017-06-30 12:13:38 -0700,drink the water,Justin Cross,wXFK82TGh7c
392,2017-06-30,OmegaWork,2017-06-30 11:55:30 -0700,me and my chauffeur,Maria Muldaur,P8eYScakrK4
392,2017-06-30,OmegaWork,2017-06-30 11:54:38 -0700,Sweet Lovin Ol` Soul,Maria Muldaur,S298D-QsMlQ
392,2017-06-30,OmegaWork,2017-06-30 11:53:31 -0700,more for your money,keb' mo',tBu3nmmcE8U
392,2017-06-30,OmegaWork,2017-06-30 11:52:46 -0700,somebody hurt you,keb' mo',U3KqkW4j570
392,2017-06-30,OmegaWork,2017-06-30 11:51:02 -0700,"beautifully sewn, violently torn",lincoln durham,CQK1yUY1X_M
392,2017-06-30,OmegaWork,2017-06-30 11:48:01 -0700,boom boom,tony joe white,e2GEs-SMGtE
392,2017-06-30,OmegaWork,2017-06-30 11:45:53 -0700,blues is blues,kellie rucker,jXxx8OX6d2I
392,2017-06-30,OmegaWork,2017-06-30 11:45:36 -0700,blues falling down like rain,kenny neal,
392,2017-06-30,OmegaWork,2017-06-30 11:44:36 -0700,daughter to the blues,teeny tucker,xqx1hZLPiZw
392,2017-06-30,OmegaWork,2017-06-30 11:43:31 -0700,big girl blues,joanna connor,hPieGDtJ550
392,2017-06-30,OmegaWork,2017-06-30 11:42:54 -0700,wind cries the blues,teresa james,7oGRiTIZ3Q4
392,2017-06-30,OmegaWork,2017-06-30 11:41:22 -0700,come on in my kitchen,kara grainger,jIoYlMvJN9c
392,2017-06-30,OmegaWork,2017-06-30 11:40:15 -0700,married to the blues,The Nortons,1R8AFv2WB1Y
392,2017-06-30,OmegaWork,2017-06-30 11:37:30 -0700,it don't come easy,bettye lavette,zNVqhMcPA3o
392,2017-06-30,OmegaWork,2017-06-30 11:36:29 -0700,the dark side,red beans & rice,7h6rnVvuSP8
392,2017-06-30,OmegaWork,2017-06-30 11:35:18 -0700,bad situations,erin mccallum,H_ryltay_CA
392,2017-06-30,OmegaWork,2017-06-30 11:32:54 -0700,do i move you,janiva magness,n93XmXVM82A
392,2017-06-30,OmegaWork,2017-06-30 11:32:01 -0700,you're the one,kara grainger,2s-PKlUgFWc
392,2017-06-30,OmegaWork,2017-06-30 11:31:06 -0700,are you experienced,chris bergson band,xQm0cl5d6qU
392,2017-06-30,OmegaWork,2017-06-30 11:29:27 -0700,rock steady,bad company,mO3I_YfcY48
392,2017-06-30,OmegaWork,2017-06-30 11:29:02 -0700,this whiskey,hogjaw,WkgSe9jKXgg
392,2017-06-30,OmegaWork,2017-06-30 11:26:16 -0700,Shakedown,Valerie June,cShj4BimPXc
392,2017-06-30,OmegaWork,2017-06-30 11:25:49 -0700,Twined and twisted,Valerie June,nFy05pmbZl8
392,2017-06-30,OmegaWork,2017-06-30 11:24:49 -0700,you can't be told,Valerie June,QSKJOwbKQ30
392,2017-06-30,OmegaWork,2017-06-30 11:23:13 -0700,Goodnight Irene,Valerie June,Lcgi5MdJce8
392,2017-06-30,OmegaWork,2017-06-30 11:22:44 -0700,Somebody to love,Valerie June,LiVda4gHIWE
392,2017-06-30,OmegaWork,2017-06-30 11:19:46 -0700,Workin' Woman Blues,Valerie June,9AVdHFMK58U
392,2017-06-30,OmegaWork,2017-06-30 11:18:03 -0700,Even the saved need saving,Selwyn Birchwood,G2dCpHX7-og
392,2017-06-30,OmegaWork,2017-06-30 11:17:01 -0700,My Whiskey Loves My Ex,Selwyn Birchwood,s1MQZj54wo0
392,2017-06-30,OmegaWork,2017-06-30 11:16:24 -0700,T-Bone Shuffle,"Albert Collins, Robert Cray and Johnny Copeland",ttPi2xBRjzo
392,2017-06-30,OmegaWork,2017-06-30 11:15:55 -0700,Tell Me Why,Selwyn Birchwood,M44f4J8Ff_Q
392,2017-06-30,OmegaWork,2017-06-30 11:14:30 -0700,If I Was Your Man,Corey Harris & Henry Butler,fUXCjgHMcZU
392,2017-06-30,OmegaWork,2017-06-30 11:11:42 -0700,push back,Fantastic Negrito,YtY9E3Mo9BU
392,2017-06-30,OmegaWork,2017-06-30 11:10:48 -0700,Shake what your mama gave you,Corey Harris & Henry Butler,fUXCjgHMcZU
392,2017-06-30,OmegaWork,2017-06-30 11:10:32 -0700,Sugar Daddy,Corey Harris & Henry Butler,fUXCjgHMcZU
392,2017-06-30,OmegaWork,2017-06-30 11:06:46 -0700,song of the pipelayer,Corey Harris & Henry Butler,fUXCjgHMcZU
392,2017-06-30,OmegaWork,2017-06-30 11:05:24 -0700,If You Let A Man Kick You Once,Corey Harris & Henry Butler,fUXCjgHMcZU
392,2017-06-30,OmegaWork,2017-06-30 11:04:33 -0700,overworked and underpaid,Selwyn Birchwood,HnRWij8_Kkg
392,2017-06-30,OmegaWork,2017-06-30 11:00:19 -0700,hoodoo stew,Selwyn Birchwood,ASHWzgDappo
392,2017-06-30,OmegaWork,2017-06-30 10:55:20 -0700,mother earth,memphis slim,FRyPHWw-Azo
392,2017-06-30,OmegaWork,2017-06-30 10:55:01 -0700,strange brew,buddy guy,mZlcOnaD9Jo
392,2017-06-30,OmegaWork,2017-06-30 10:54:11 -0700,whiskey ghost,buddy guy,3g8acEZ2TKs
392,2017-06-30,OmegaWork,2017-06-30 10:52:58 -0700,I Go by Feel,Buddy Guy,gxioYEnBdos
392,2017-06-30,OmegaWork,2017-06-30 10:52:13 -0700,all that makes me happy is the blues,buddy guy,WQ4Tkhhi0YE
392,2017-06-30,OmegaWork,2017-06-30 10:51:24 -0700,damn right i got the blues,buddy guy,3hjqqa5tq5k
392,2017-06-30,OmegaWork,2017-06-30 10:50:21 -0700,lost in a crowd,fantastic negrito,iycmb2Zo3qI
392,2017-06-30,OmegaWork,2017-06-30 10:12:15 -0700,Guilty Pleasures,selwyn Birchwood,pz_l7yCnEko
392,2017-06-30,OmegaWork,2017-06-30 10:11:23 -0700,The river turned Red,selwyn Birchwood,cRguLA6Jqek
392,2017-06-30,OmegaWork,2017-06-30 10:03:14 -0700,walking in the lion's den,selwyn birchwood,zjpuGD43c_s
392,2017-06-30,OmegaWork,2017-06-30 10:03:09 -0700,walking in the lion's den,selwyn birchwood000000,
392,2017-06-30,OmegaWork,2017-06-30 08:45:28 -0700,Mama,lincoln durham,KA8P4QRz13Q
392,2017-06-30,OmegaWork,2017-06-30 08:44:11 -0700,stupid man,lincoln durhum,
392,2017-06-30,OmegaWork,2017-06-30 08:43:21 -0700,I had trouble,charlie musselwhite,rokKtSTsSV0
392,2017-06-30,OmegaWork,2017-06-30 08:41:41 -0700,my road lies in darkness,charlie musselwhite,N0OdB5vB2Ek
392,2017-06-30,OmegaWork,2017-06-30 08:37:35 -0700,tell me why,selwyn birchwood,M44f4J8Ff_Q
392,2017-06-30,OmegaWork,2017-06-30 08:34:28 -0700,Adounia Tabarat,Tamikrest,MCgG6RbewCA
392,2017-06-30,OmegaWork,2017-06-30 08:16:58 -0700,contraband blues,otis taylor,cNPd7jO74xM
392,2017-06-30,OmegaWork,2017-06-30 08:12:33 -0700,hey joe,otis taylor,_ZHpbMnExSk
392,2017-06-30,OmegaWork,2017-06-30 08:12:18 -0700,505 train,otis taylor,RkCrxRM0x7Q
392,2017-06-30,OmegaWork,2017-06-30 08:03:32 -0700,Born To Play Guitar,Keb' Mo' & Buddy Guy,kaUdlEg3n2c
392,2017-06-30,OmegaWork,2017-06-30 07:57:20 -0700,Blue And Lonesome,Little Walter,YAHqQ8kS7OA
392,2017-06-30,OmegaWork,2017-06-30 07:52:20 -0700,ghetto woman,B.B. king,XVToI6D4P-s
392,2017-06-30,OmegaWork,2017-06-30 07:46:25 -0700,different shades of blue,Joe Bonamassa,Z3_GOk36JD0
392,2017-06-30,OmegaWork,2017-06-30 07:45:22 -0700,mustang sally,buddy guy,h8M_3JTwtPg
392,2017-06-30,OmegaWork,2017-06-30 07:33:51 -0700,i'd rather go blind,Gov't Mule,_elmd7eaPYQ
392,2017-06-30,OmegaWork,2017-06-30 07:29:55 -0700,an honest man,Fantastic Negrito,PH-G8vBpG9o
392,2017-06-30,OmegaWork,2017-06-30 07:24:42 -0700,here come the girls,ernie k. doe,CejaCa6Eewc
391,2017-06-29,OmegaWork,2017-06-29 15:56:18 -0700,the jack,ac/dc,
391,2017-06-29,OmegaWork,2017-06-29 15:55:56 -0700,sweet home chicago,eric clapton,moAR4Bb2QHI
391,2017-06-29,OmegaWork,2017-06-29 15:55:18 -0700,Every Night About This Time,Buddy Guy & Joss Stone,NU5xA6ty0a4
391,2017-06-29,OmegaWork,2017-06-29 15:53:28 -0700,ride captain ride,the blues image,r8lf7RLYIww
391,2017-06-29,OmegaWork,2017-06-29 15:51:23 -0700,yes we can can,allen toussaint,xV7F-JwTx_U
391,2017-06-29,OmegaWork,2017-06-29 15:50:33 -0700,it's bad you know,R. L. Burnside,QzC_rGX-XyM
391,2017-06-29,OmegaWork,2017-06-29 15:49:42 -0700,Starvin' for love,Danielle Nicole,
391,2017-06-29,OmegaWork,2017-06-29 15:48:57 -0700,didn't do you no good,Danielle Nicole,yV01w7GM-pY
391,2017-06-29,OmegaWork,2017-06-29 15:46:54 -0700,you only need me when you're down,Danielle Nicole,tuInXzfLyjY
391,2017-06-29,OmegaWork,2017-06-29 15:44:09 -0700,wolf den,danielle nicole,Uv_afh52keQ
391,2017-06-29,OmegaWork,2017-06-29 15:42:53 -0700,groove me,king floyd,DXtSI3QSPTk
391,2017-06-29,OmegaWork,2017-06-29 15:40:37 -0700,i need never grow old,Nathaniel Rateliff & the night sweats,1iAYhQsQhSY
391,2017-06-29,OmegaWork,2017-06-29 15:37:55 -0700,honey you,the Dead south,2LzW8CHkfPo
391,2017-06-29,OmegaWork,2017-06-29 15:36:54 -0700,Flesh & Bone,Buddy Guy,-DXI4hxm_-o
391,2017-06-29,OmegaWork,2017-06-29 15:33:44 -0700,You'll Never Leave Harlan Alive,Ruby Friedman orchestra,wiE_Bk8FOY0
391,2017-06-29,OmegaWork,2017-06-29 15:31:32 -0700,at last,Andra,XzqY9ET9GYI
391,2017-06-29,OmegaWork,2017-06-29 15:30:09 -0700,i'll drown in my tears,johnny winter,gk8mAB7aJ2E
391,2017-06-29,OmegaWork,2017-06-29 15:27:34 -0700,part of me (acoustic),tedeschi trucks band,QnO6Dxi2qtQ
391,2017-06-29,OmegaWork,2017-06-29 15:26:53 -0700,that's alright,arthur crudup,uxHQUvCkV20
391,2017-06-29,OmegaWork,2017-06-29 15:25:16 -0700,take out some insurance,jimmy reed,nkqGgCCWjus
391,2017-06-29,OmegaWork,2017-06-29 15:24:53 -0700,my babe,little walter,duRp_avXtMM
391,2017-06-29,OmegaWork,2017-06-29 15:14:16 -0700,hate to see you go,the rolling stones,lrIjMzBr-ck
391,2017-06-29,OmegaWork,2017-06-29 15:08:08 -0700,Take me down,Gary Clark Jr.,pBV9JwHwIE8
391,2017-06-29,OmegaWork,2017-06-29 15:06:27 -0700,mud puddles,lincoln durham,S9UYF043WBw
391,2017-06-29,OmegaWork,2017-06-29 15:05:51 -0700,georgia lee,lincoln durham,VCpbj_UudtQ
391,2017-06-29,OmegaWork,2017-06-29 11:24:07 -0700,ten million slaves,otis taylor,31rrtc8GHlc
391,2017-06-29,OmegaWork,2017-06-29 11:19:40 -0700,Dead Man Theme,Neil Young,fi-S9lrnLZ8
391,2017-06-29,OmegaWork,2017-06-29 11:16:32 -0700,to fill a hole,brother dege,mk9KpVJmSPA
391,2017-06-29,OmegaWork,2017-06-29 11:14:48 -0700,Diggin' My Grave,William Elliot Whitmore,nECtWsah2po
391,2017-06-29,OmegaWork,2017-06-29 10:50:56 -0700,the bullet,devil makes three,fi12f5j1VA0
391,2017-06-29,OmegaWork,2017-06-29 10:42:47 -0700,graveyard,devil makes three,GQMsMDCUMwI
391,2017-06-29,OmegaWork,2017-06-29 10:32:31 -0700,black is the night,brother dege,_kMTUJpsMpw
391,2017-06-29,OmegaWork,2017-06-29 10:29:57 -0700,hard row to hoe,brother dege,B0aUnRhXZl8
391,2017-06-29,OmegaWork,2017-06-29 09:57:01 -0700,battle of new orleans,brother dege,u2X5L57XPjY
391,2017-06-29,OmegaWork,2017-06-29 09:53:02 -0700,pale rider,the heavy horses,bdtx1nF-Ki0
391,2017-06-29,OmegaWork,2017-06-29 09:51:26 -0700,too old to die young,brother dege,FQNFcYvILJE
391,2017-06-29,OmegaWork,2017-06-29 09:38:03 -0700,river runs red,the steeldrivers,9Fy4SmeJ2kQ
391,2017-06-29,OmegaWork,2017-06-29 09:33:51 -0700,drinkin' dark whiskey,the Steeldrivers,D_m5yrE-uMM
391,2017-06-29,OmegaWork,2017-06-29 09:30:31 -0700,blue side of the mountain,The SteelDrivers,8Q3Bo_Kz8qQ
391,2017-06-29,OmegaWork,2017-06-29 09:28:10 -0700,peacemaker,The Steeldrivers,_svN06pFMB4
391,2017-06-29,OmegaWork,2017-06-29 09:26:20 -0700,long way down,the steeldrivers,H-IOLc5emC4
391,2017-06-29,OmegaWork,2017-06-29 09:20:57 -0700,Ghosts Of Mississippi,The Steeldrivers,pRsjl0Duim0
391,2017-06-29,OmegaWork,2017-06-29 09:19:03 -0700,black lung heartache,Joe bonamassa,ouUxIyg6xFY
391,2017-06-29,OmegaWork,2017-06-29 09:18:47 -0700,rain in the valley,the steel wheels,DfTYH5G3hm4
391,2017-06-29,OmegaWork,2017-06-29 09:01:03 -0700,Set the world on fire,Mashup Germany,ZMaEmtv282E
