set_list_id,setlist_title,played_by,played_at,song_title,song_artist,song_youtube_id
75,2014-04-22,Omega,2014-04-22 20:16:00 -0700,farther up the road,bobby blue bland,CxOTdgALS7g
75,2014-04-22,Omega,2014-04-22 20:14:56 -0700,fragile,"tech n9ne, Kendrick lamar",IKs5OsT4dIY
75,2014-04-22,Omega,2014-04-22 20:14:25 -0700,truth,Amos lee,7sz-xVZoecA
75,2014-04-22,Omega,2014-04-22 20:14:10 -0700,my man -he's a loving man,Betty lavett,tmx6QbIS5o8
75,2014-04-22,Omega,2014-04-22 20:13:37 -0700,pony blues,Alvin young blood hart,
75,2014-04-22,Omega,2014-04-22 20:13:08 -0700,bring it on home,Joan osborne,y5wTanHvxoE
75,2014-04-22,Omega,2014-04-22 20:12:37 -0700,money (can't buy everything),mud morganfield,MA44qv0BNo8
75,2014-04-22,Omega,2014-04-22 20:11:34 -0700,sickle and hood,brown bird,bRW3p4oru7Y
75,2014-04-22,Omega,2014-04-22 20:10:44 -0700,bottom blues,brother yusef,BJbl4jFnnEs
75,2014-04-22,Omega,2014-04-22 20:10:32 -0700,tricksters and fools,lynx,E6PnI13ykXU
74,2014-04-17,Sammich,2014-04-17 13:39:10 -0700,a change is gonna come,Sam Cooke,gbO2_077ixs
73,2014-04-08,Omegatron,2014-04-08 07:14:18 -0700,put your hands on me,joss stone,h__d0RMFOkQ
72,2014-04-07,Sammich,2014-04-07 11:13:18 -0700,A Drop So Tasty You'll Want Seconds With A Side of Gorgonzola Salad If It's Available,Best Drops Ever,9M0t69HoGJk
72,2014-04-07,Asmer,2014-04-07 11:12:43 -0700,Rebound,Arty & Mat Zo,Ijg9xMVB7AE
72,2014-04-07,Sammich,2014-04-07 11:09:27 -0700,A Drop So Badass You'll Have To Change Your Name And Move to A Small Suburb Just Outside of Boise,Best Drops Ever,NNPX75hQiTY
72,2014-04-07,Sammich,2014-04-07 10:27:33 -0700,She's A Bad Mama Jama,Carl Carlton,-Sl5VurCaIQ
71,2014-04-04,JazzNeurotic,2014-04-04 08:30:19 -0700,Iron Maiden,The Rime of the Ancient Mariner,t7zk4as9kzA
70,2014-04-02,Omega,2014-04-02 21:20:22 -0700,unicorn wizard,ninja sex party,Gbra-rKXzk4
70,2014-04-02,Omega,2014-04-02 21:19:45 -0700,dinosaur laser fight,ninja sex party,LcmBALxDkRY
69,2014-03-30,Sammich,2014-03-30 16:54:28 -0700,Boogie Nights,Heat Wave,
68,2014-03-27,JazzNeurotic,2014-03-27 15:04:31 -0700,Giorgio by Moroder,Daft Punk,5m4ZkEqQrn0
67,2014-03-26,JazzNeurotic,2014-03-26 18:40:40 -0700,Rods and Cones,Blue Man Group,W-yLfm5HsHc
67,2014-03-26,JazzNeurotic,2014-03-26 18:38:06 -0700,Hooked on a Feeling,Blue Swede,Bo-qweh7nbQ
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:43:43 -0700,this fire,Franz Ferdinand,haW_ruZ_Be8
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:40:00 -0700,Don't Stop Believing,Journey,VcjzHMhBtf0
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:39:06 -0700,We hate you please die,Scott Pilgrim Soundtrack,o7PKAnaHlis
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:36:27 -0700,Build That Wall (Zia's Theme),Bastion Soundtrack,t8cELTdtw6U
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:34:31 -0700,Satellite,POD,xHJ30iZdnxc
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:30:18 -0700,All Blues,Vox One,nRvGKdR-dbM
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:27:39 -0700,I Want To Break Free,Queen,o-Zo4AVL7AE
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:26:09 -0700,Ready to Die,Andrew W. K.,YlBnJ0egT_4
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:22:20 -0700,I Just Called to say I Love You,Herbie Hancock,BhpZoMbnECI
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:18:33 -0700,Gaston,Beauty and the Beast,QBqt0a8sgWM
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:15:54 -0700,Hit the Road Jack,Ray Charles,0rEsVp5tiDQ
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:11:51 -0700,Lights,Journey,tNG62fULYgI
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:09:23 -0700,Kids With Guns,Gorillaz,NxziFMyRwDg
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 23:08:14 -0700,Secret Agent Man,The Guess Who,wPumPex-52Y
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:57:01 -0700,Smells Like Funk,Black Eyed Peas,n0XQSzPt2TM
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:55:07 -0700,Princess Leia's Theme,John Williams,HoMfL2MYIa8
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:51:52 -0700,Moonglow,Vox One,o7KYIdCZ8gY
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:47:46 -0700,Funkytown,Lips INc.,
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:43:36 -0700,Somewhat Overindulgent,Forbidden Broadway,a_bfCTjGVxc
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:41:36 -0700,My Own Worse Enemy,Lit,
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:41:06 -0700,What I Like About You,The Romatics,
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:40:50 -0700,Cry of the Black Birds,Amon Amarth,f2cZlLrVP7E
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:34:53 -0700,Tonight the Stars Revolt!,Powerman 5000,S6O2YvUBtTE
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:30:05 -0700,Theme from Schindler's List,Itzhak Perlman,ueWVV_GnRIA
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:28:10 -0700,Whisper When I Speak,Vox One,QbWCcUxd5AA
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:27:30 -0700,Cat Video,Blue Man Group,rVsp8icP1rw
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:17:45 -0700,When Love Comes to Town,Herbie Hancock,isdsCWD2tWo
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:16:45 -0700,Spamalot,Forbidden Broadway,sErU2Go88No
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:14:15 -0700,Slightly Out of Tune,Family Guy,KDwovoXCg68
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:05:23 -0700,make love,Daft Punk,XozdfTMYhho
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:03:50 -0700,Sing Along,Blue Man Group,eagbog8_MGI
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 22:03:01 -0700,When A Man Loves a Woman,Ray Charles,jHS8LAqHyHs
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:56:39 -0700,No One Mourse the Wicked,Wicked,ZWg_aKWsoO8
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:50:06 -0700,Play That Funky Music White Boy,Wild Cherry,fRr2kf84V2M
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:49:40 -0700,Layla,Eric Clapton,fX5USg8_1gA
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:49:07 -0700,Solace,The Sting Soundtrack,GOwachalNNw
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:40:11 -0700,When Worlds Collide,Powerman 5000,lsV500W4BHU
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:39:05 -0700,Duel,Bond,eVUi7VWFO84
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:38:23 -0700,So Long and Thanks for All the Fish,Jolby Talbot (Hitchikers Guide to the Galaxy),
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:37:21 -0700,Flowers in your Hair,The Lumineers,ZI5Xpl7H5O4
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:32:30 -0700,Why Can't We Be Friends,War,5DmYLrxR0Y8
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:28:23 -0700,That Old Black Magic,Frank Sinatra,bymLrAXm5Qk
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:27:35 -0700,Lose Yourself to Dance,Daft Punk,NF-kLy44Hls
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:26:32 -0700,Road of No Release,Blind Guardian,90K-6GVGjes
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:25:33 -0700,Tell Her I love Her,Urinetown,jCF9JNHFwec
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:14:00 -0700,Black Sheep,Metric,obV-OL3TwXo
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:11:40 -0700,Street Fighting Man,The Rolling Stones,5047bfXGxn8
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:10:06 -0700,Get Ready 2 Rock,Freezepop,ZbpxNnJaHjA
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 21:00:59 -0700,Everyone's a little bit racist,Avenue Q,RovF1zsDoeM
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 20:59:28 -0700,Living Dead Girl,Rob Zombie,BvsMPOfblfg
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 20:47:55 -0700,Skeleton Key,Beats Antique,zDiNSyJRDhY
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 20:34:59 -0700,Send me an Angel,Infected Mushroom,4l8Wkrb5JNw
66,2014-03-25,JazzNeurotic|Plagued,2014-03-25 20:31:46 -0700,Holy Diver,Dio,bkysjcs5vFU
65,2014-03-23,Omega,2014-03-23 13:01:28 -0700,lord we ask thee ere we part,hymn #153,mK0htxuK8Qk
65,2014-03-23,Omega,2014-03-23 12:46:49 -0700,upon the cross of Calvary,Windsor first ward,5yQJEeaZRJA
65,2014-03-23,Omega,2014-03-23 12:40:25 -0700,have I done any good?,windsor first ward,DycUalmyloQ
64,2014-03-21,Sammich,2014-03-21 17:45:26 -0700,Encounter,Andrew W.K.,2HtTN7v8K7o
63,2014-03-20,Sammich,2014-03-20 19:37:07 -0700,Fragile,Tech N9ne et al,7bM3I5r7bto
62,2014-03-14,Omega,2014-03-14 18:03:05 -0700,let her go,passenger,RBumgq5yVrA
62,2014-03-14,Omega,2014-03-14 18:01:32 -0700,the illest,far East movement,ZxpMk3pvz44
62,2014-03-14,Omega,2014-03-14 18:00:04 -0700,all I ever wanted,kelly Clarkson,UArYZacDrSE
62,2014-03-14,Omega,2014-03-14 17:51:56 -0700,your body is a weapon,the wombats,2Q74TyTUrTo
61,2014-03-13,Omega,2014-03-13 19:06:26 -0700,drink in love,Beyonce,
61,2014-03-13,Omega,2014-03-13 19:02:40 -0700,lithium,nirvana,pkcJEvMcnEg
61,2014-03-13,Omega,2014-03-13 18:56:47 -0700,can't stop,red hot Chile peppers,
61,2014-03-13,Omega,2014-03-13 18:55:37 -0700,ways to go,grouplove,VGvHnDeS12o
60,2014-03-12,Omega,2014-03-12 21:01:50 -0700,down with me,x ambassadors,7qrVWF8FPwk
60,2014-03-12,Sammich,2014-03-12 20:51:42 -0700,"Albert Collins, Rob[...]",Black Cat Bone,
60,2014-03-12,Sammich,2014-03-12 20:48:33 -0700,The Hatch,The TMG's,lc2FdfQQrkE
60,2014-03-12,Omega,2014-03-12 20:44:06 -0700,airplanes,B.o.B. ft. Hayley Williams,kn6-c223DUU
60,2014-03-12,Omega,2014-03-12 20:39:51 -0700,no squirrel no cry,g3rst,WgFoFkTusRA
60,2014-03-12,Omega,2014-03-12 20:39:12 -0700,XXX 88,M∅ ft. Diplo,bmLMPFXzBLA
60,2014-03-12,Omega,2014-03-12 20:37:08 -0700,hotel California in fire and flames,g3rst,bk725scHJ6g
60,2014-03-12,Omega,2014-03-12 09:05:09 -0700,we might be dead by tomorrow,soko,KvCGzwCrjlw
59,2014-03-11,Omega,2014-03-11 21:28:00 -0700,drink of you,james rogers,o4wbWStY0mE
59,2014-03-11,Omegatron,2014-03-11 21:12:51 -0700,what he don't need,TRA,_d7d5dbgOEA
59,2014-03-11,Omegatron,2014-03-11 21:12:39 -0700,dark water,galactic ft. john boutte,pY3_U-mWuPw
59,2014-03-11,Omegatron,2014-03-11 21:12:10 -0700,lazy,toby lightman,4KDeHstF5FU
59,2014-03-11,Omegatron,2014-03-11 21:11:57 -0700,devil with the blue dress,shorty long,QmdH5hAhs_8
59,2014-03-11,Omegatron,2014-03-11 21:11:31 -0700,anyone,george butler,kjNc50zzYtc
59,2014-03-11,Omegatron,2014-03-11 21:11:00 -0700,woke up this morning,alabama 3,4Gbw60Iw-tA
59,2014-03-11,Omegatron,2014-03-11 21:10:52 -0700,blue angel,squirrel nut zippers,6ASvVpmTGSQ
59,2014-03-11,Omegatron,2014-03-11 21:10:10 -0700,jockey full of bourbon,joe bonamassa,v8lOSERcJFE
59,2014-03-11,Omegatron,2014-03-11 21:09:51 -0700,slow dancing in a burning room,john mayer,IfFi4Q7ueA8
59,2014-03-11,Omegatron,2014-03-11 20:46:24 -0700,blue light boogie,taj mahal,Hu8BEtzv2kY
59,2014-03-11,Omegatron,2014-03-11 20:46:08 -0700,grounds for divorce,elbow,jxczVhG0os8
59,2014-03-11,Omegatron,2014-03-11 20:45:50 -0700,Delicate Dream,Shana Halligan,dByHpI0fF9Y
59,2014-03-11,Omegatron,2014-03-11 20:44:16 -0700,feelin' good,joe bonamassa,8kVivOxdZfM
59,2014-03-11,Omegatron,2014-03-11 20:43:51 -0700,hush now,fink ft. tina grace,qh-Ee957584
59,2014-03-11,Omegatron,2014-03-11 20:43:29 -0700,nobody knows,elsiane,OO5GirD8hG0
59,2014-03-11,Omegatron,2014-03-11 20:42:08 -0700,i gotta right to sing the blues,francine reed,Rk77QkjOS4k
59,2014-03-11,Omegatron,2014-03-11 20:40:10 -0700,crawling king snake,john lee hooker,
59,2014-03-11,Omegatron,2014-03-11 20:39:46 -0700,cheatin' man,anthony david,Ew1xrZGOOr0
59,2014-03-11,Omegatron,2014-03-11 20:39:27 -0700,i got...,Beats antique,L9nPKhXZEsQ
59,2014-03-11,Omegatron,2014-03-11 20:35:16 -0700,bottom of the river,delta rae,bimam2j2gEg
59,2014-03-11,Omegatron,2014-03-11 20:34:57 -0700,bottom blues,brother yusef,BJbl4jFnnEs
59,2014-03-11,Omegatron,2014-03-11 20:34:07 -0700,wild man blues,Sidney Bechet,PASIYeu7OD4
59,2014-03-11,Omegatron,2014-03-11 20:32:34 -0700,use me,bill withers,NcFaVfTDWcs
59,2014-03-11,Omegatron,2014-03-11 20:31:47 -0700,get outta town blues,brother yusef,Uz-LbyAg-kQ
59,2014-03-11,Omega,2014-03-11 20:30:33 -0700,my man- he's a loving man,Betty lavett,
59,2014-03-11,Omega,2014-03-11 20:30:16 -0700,I'm not the enemy,lina,iff6xSZG9YI
59,2014-03-11,Omega,2014-03-11 15:24:16 -0700,I owe you,zolof the rock & roll destroyer,zeMJLywSL04
59,2014-03-11,Omega,2014-03-11 13:40:05 -0700,argh...I'm a pirate,zolof the rock & roll destroyer,zeMJLywSL04
59,2014-03-11,NotHanz,2014-03-11 07:42:05 -0700,Pig Meat Is What I Crave,Bo Carter,085UfPltzJ0
58,2014-03-10,Omega,2014-03-10 21:46:08 -0700,come away with me,norah Jones,u7kUBl8a56Q
57,2014-03-06,Omega,2014-03-06 11:19:57 -0800,wildfire,john mayer,lK2kKg4ao2I
57,2014-03-06,Omega,2014-03-06 01:22:25 -0800,sexy bum,right said fred,Rc56yBsiNcA
56,2014-03-05,OmegaPhone,2014-03-05 16:18:32 -0800,loose lips,kimya dawson,rRhOJe_7kuI
56,2014-03-05,Omega,2014-03-05 13:54:35 -0800,happy,pharrell,y6Sxv-sUYtM
56,2014-03-05,Omega,2014-03-05 13:52:10 -0800,cherry pie,warrant,OjyZKfdwlng
56,2014-03-05,Asmer,2014-03-05 13:28:55 -0800,It's all around you,ANR,ggbEX_cgfDQ
55,2014-03-04,Omega,2014-03-04 22:55:54 -0800,flaws,bastille,1E36WU9Wzf4
55,2014-03-04,Omegatron,2014-03-04 17:29:52 -0800,take me to the mardi gras,paul simon,FmS2RkT9UBc
54,2014-03-02,Omega,2014-03-02 14:25:47 -0800,talk dirty to me,jason derülo,RbtPXFlZlHg
54,2014-03-02,Omega,2014-03-02 14:07:55 -0800,punk rock girl,the dead milkmen,ZyaK3jo4Sl4
54,2014-03-02,Omega,2014-03-02 14:05:01 -0800,hurt me,kerli,y5wDiA6IjA0
54,2014-03-02,Omega,2014-03-02 14:01:24 -0800,show me,kid ink,xKkb13IU_DE
54,2014-03-02,Omega,2014-03-02 13:58:51 -0800,talk that talk,rihanna ft. Jay z,Z8FarCnm1mE
54,2014-03-02,NotHanz|phone,2014-03-02 13:56:01 -0800,happy,pharrell Williams,y6Sxv-sUYtM
54,2014-03-02,Omega,2014-03-02 13:51:35 -0800,all of me,John legend,450p7goxZqg
54,2014-03-02,Omega,2014-03-02 13:39:41 -0800,hey baby,pitbull,LefQdEMJP1I
53,2014-03-01,Omega,2014-03-01 17:48:16 -0800,na na,trey songz,XKmyGVA-Axw
53,2014-03-01,Omega,2014-03-01 17:44:15 -0800,the man,aloe blacc,fm660vIn8Tg
53,2014-03-01,Omega,2014-03-01 17:40:54 -0800,back that thang up,"juvenile, Lil Wayne, Mannie fresh",FztzfMs8WQQ
53,2014-03-01,Omega,2014-03-01 17:35:02 -0800,white walls,macklemore,8PLifPUIuic
53,2014-03-01,Omega,2014-03-01 17:31:05 -0800,drunk in love,Beyonce,p1JPKLa-Ofc
53,2014-03-01,Omega,2014-03-01 07:24:27 -0800,love drunk,boys like girls,o0c-kC8xZ-I
52,2014-02-27,Sammich,2014-02-27 12:57:21 -0800,Feather,Serph,pzYicS7jFQw
52,2014-02-27,Asmer,2014-02-27 12:53:53 -0800,Feather (Feat. Cise Starr & Akin From Cyne),Nujabes,g8wxfuTmq_I
52,2014-02-27,Asmer,2014-02-27 12:35:34 -0800,Addicted To You,Avicii,Qc9c12q3mrc
50,2014-02-25,Omega,2014-02-26 00:45:34 -0800,dirty laundry,bitter:sweet,jvQgBrQnqzk
50,2014-02-25,Omega,2014-02-26 00:45:17 -0800,2:22,grace potter & the nocturnals,Ov8uT8DTvlw
50,2014-02-25,Omega,2014-02-26 00:44:43 -0800,blue light boogie,taj mahal,Hu8BEtzv2kY
50,2014-02-25,Omega,2014-02-26 00:44:09 -0800,Gemini dream,marinade,6hW9fADmFrc
50,2014-02-25,Omega,2014-02-26 00:43:51 -0800,jockey full of bourbon,joe bonamassa,v8lOSERcJFE
50,2014-02-25,Omega,2014-02-26 00:42:01 -0800,sweet child o' mine,postmodern jukebox ft. Miche Braden,kJ3BAF_15yQ
50,2014-02-25,Omega,2014-02-26 00:38:07 -0800,he stopped loving her today,George Jones,1R2F9f2Cl6Y
50,2014-02-25,OmegaPhone,2014-02-25 22:56:00 -0800,I belong to you,caro emerald,pYNUg5j7tr0
50,2014-02-25,OmegaPhone,2014-02-25 22:55:00 -0800,waiting and drinking,Calvin boze,FVf7PE6uAzM
50,2014-02-25,OmegaPhone,2014-02-25 22:55:00 -0800,it's supposed to be love,ayo,x97Hff7R-EA
50,2014-02-25,OmegaPhone,2014-02-25 22:54:00 -0800,Mississippi mud,black blood and the chocolate pickles,fda4IUPt_LA
50,2014-02-25,OmegaPhone,2014-02-25 22:53:00 -0800,don't forget to breathe,bitter:sweet,LxhSidauFPU
50,2014-02-25,OmegaPhone,2014-02-25 22:45:00 -0800,turn me on,norah Jones,ED1B39W9b0E
50,2014-02-25,OmegaPhone,2014-02-25 22:34:00 -0800,I just want to make love to you,Etta james,j4ErjX8p20s
50,2014-02-25,OmegaPhone,2014-02-25 22:34:00 -0800,seen it all before,Amos lee,cGBx4XrGqz4
50,2014-02-25,OmegaPhone,2014-02-25 21:57:00 -0800,crawling the walls,Dave gross,LbUbiHRSnVE
50,2014-02-25,OmegaPhone,2014-02-25 21:57:00 -0800,slow drag,Peggy scott-adams,cQLpMVc7zu4
50,2014-02-25,OmegaPhone,2014-02-25 21:57:00 -0800,drunk stripper,Bob log III,bb1uA_YFbf0
50,2014-02-25,OmegaPhone,2014-02-25 21:56:00 -0800,bad luck shadow,johnny otis,RidQIFVLoAc
50,2014-02-25,OmegaPhone,2014-02-25 21:56:00 -0800,wasting my time,boomkat,gLhfu_xIVRk
50,2014-02-25,OmegaPhone,2014-02-25 21:56:00 -0800,I'm in the mood,john Lee hooker,rT-FoZt95D4
50,2014-02-25,OmegaPhone,2014-02-25 21:55:00 -0800,anyone,George butler,kjNc50zzYtc
50,2014-02-25,OmegaPhone,2014-02-25 21:55:00 -0800,could've had me,lex land,VzO5gSQ8iy4
50,2014-02-25,OmegaPhone,2014-02-25 21:54:00 -0800,sideways,citizen cope ft. Carlos santana,3fpKncoeF3g
50,2014-02-25,OmegaPhone,2014-02-25 21:53:00 -0800,hummingbird,b.b. king ft. John mayer,JJyIOScUNrY
50,2014-02-25,OmegaPhone,2014-02-25 21:53:00 -0800,hush now,fink ft. Tina grace,qh-Ee957584
50,2014-02-25,OmegaPhone,2014-02-25 21:48:00 -0800,at last,Etta james,S-cbOl96RFM
50,2014-02-25,OmegaPhone,2014-02-25 21:47:00 -0800,meant,elizaveta,vylmeYJ_rOU
50,2014-02-25,OmegaPhone,2014-02-25 21:47:00 -0800,built for comfort,Robert Lucas,Esyz_xjBtFM
50,2014-02-25,OmegaPhone,2014-02-25 21:47:00 -0800,I got love if you want it,slim harpo,eJncHZgBkWQ
50,2014-02-25,OmegaPhone,2014-02-25 21:46:00 -0800,be easy,Sharon Jones and the dap kings,_puB-LAnWZM
50,2014-02-25,OmegaPhone,2014-02-25 21:46:00 -0800,love me like a river,melody Gardot,GOHb36KD5us
50,2014-02-25,OmegaPhone,2014-02-25 21:46:00 -0800,crack house woman,George butler,gnyAjhvkVrU
50,2014-02-25,OmegaPhone,2014-02-25 21:45:00 -0800,the beast,milt buckner,OriJfIlF8ag
50,2014-02-25,OmegaPhone,2014-02-25 21:45:00 -0800,use me,bill withers,NcFaVfTDWcs
50,2014-02-25,OmegaPhone,2014-02-25 21:44:00 -0800,numb,Gary Clark Jr.,NNH6PX-2euM
50,2014-02-25,OmegaPhone,2014-02-25 21:44:00 -0800,my man-- he's a loving man,Betty lavett,
50,2014-02-25,OmegaPhone,2014-02-25 21:43:00 -0800,dirtfloorcracker,mofro,0qLH9qgu4PA
50,2014-02-25,OmegaPhone,2014-02-25 21:41:00 -0800,sometimes I slip,Clarence gatemouth brown,aFDs9Kz5l1M
50,2014-02-25,OmegaPhone,2014-02-25 21:41:00 -0800,death came a knocking,Ruthie foster,fHIiWQLhfp4
50,2014-02-25,OmegaPhone,2014-02-25 21:41:00 -0800,adore you,Miley cyrus,W1tzURKYFNs
50,2014-02-25,OmegaPhone,2014-02-25 21:40:00 -0800,darker side,jonny lang,2TK3X2djj24
50,2014-02-25,OmegaPhone,2014-02-25 21:39:00 -0800,you don't owe me nothing,Clairy Browne and the bangin' rackettes,
50,2014-02-25,OmegaPhone,2014-02-25 21:38:00 -0800,superstition,marinade,OfkhEmjTHgo
50,2014-02-25,OmegaPhone,2014-02-25 21:38:00 -0800,firecracker,David keogh,A28ddXQF_PI
50,2014-02-25,OmegaPhone,2014-02-25 21:38:00 -0800,love to flirt,mud Morganfield,p_NiIpXa9y4
50,2014-02-25,OmegaPhone,2014-02-25 21:37:00 -0800,knock 123,Imelda may,OEzNATgAeHY
50,2014-02-25,OmegaPhone,2014-02-25 21:36:00 -0800,devil take my soul,son of Dave,o0bLlRx7b_M
50,2014-02-25,OmegaPhone,2014-02-25 21:34:00 -0800,Trouble,Over the Rhine,ADGI6PtO7p0
49,2014-02-23,NotHanz,2014-02-23 16:29:38 -0800,Duel of the fates,Planet Core,tJ2EYVhMv8I
48,2014-02-22,Asmer,2014-02-22 02:56:03 -0800,How Long Will I Love You (Jem Remix),Ellie Goulding,Q7QUadwVdzU
47,2014-02-21,NotHanz,2014-02-21 10:58:39 -0800,Walking in the Air,Nightwish,AaWPduHl_j8
46,2014-02-20,NotHanz,2014-02-20 14:05:19 -0800,Tobacco Road,Lou Rawl,
45,2014-02-19,Asmer,2014-02-19 10:15:22 -0800,Let Go,Frou Frou,13WAhlE02ew
45,2014-02-19,Omega,2014-02-19 08:01:57 -0800,up all night to get happy,pomplamoose,K0zyjs3i76s
44,2014-02-18,Asmer,2014-02-18 13:46:54 -0800,Tom's Diner,DNA,ffdWUvxyB_c
43,2014-02-17,JazzNeurotic,2014-02-17 19:54:19 -0800,Infected Mushroom,Send Me an Angel,4l8Wkrb5JNw
43,2014-02-17,Omega,2014-02-17 19:29:33 -0800,my war,the scarlet ending,LY52sWX1qk4
43,2014-02-17,JazzNeurotic,2014-02-17 11:47:14 -0800,Send Me an Angel,Infected Mushroom,4l8Wkrb5JNw
42,2014-02-16,Omega,2014-02-16 21:48:47 -0800,happy,pharrell,y6Sxv-sUYtM
42,2014-02-16,Omega,2014-02-16 21:42:03 -0800,detour,bis,lZ0LG1r-qRc
42,2014-02-16,OmegaPhone,2014-02-16 16:03:27 -0800,switch,will smith,uzUozo1628U
42,2014-02-16,Omega,2014-02-16 07:59:29 -0800,legs,chuck inglish ft. Chromeo,kaY0rKiBsBI
42,2014-02-16,Omega,2014-02-16 07:52:59 -0800,ride,somo,SUGUvBfnvUM
41,2014-02-15,Asmer,2014-02-15 22:10:54 -0800,Out on the Town,Fun,a5uXsFrmnOE
41,2014-02-15,Omega,2014-02-15 19:11:15 -0800,dear moon,blue aces,8U3yXYmIr0I
41,2014-02-15,Omega,2014-02-15 19:08:29 -0800,bleed like me,garbage,r21Qza6vadU
41,2014-02-15,OmegaPhone,2014-02-15 08:36:28 -0800,word of mouth,shakey graves,hLV09_FDnIQ
40,2014-02-14,Sammich,2014-02-14 13:10:06 -0800,Looking So Good,Chits,_NPY-mDEQrs
40,2014-02-14,Sammich,2014-02-14 10:30:08 -0800,Valentines Slowjams Chapter VII,Hudson Mohawke,SOQt_xvxClQ
40,2014-02-14,Asmer,2014-02-14 01:07:20 -0800,United State of Pop 2012,DJ Earworm,6q0dsG8fTHY
40,2014-02-14,Asmer,2014-02-14 01:01:28 -0800,United State of Pop 2009,DJ Earworm,iNzrwh2Z2hQ
40,2014-02-14,Asmer,2014-02-14 00:57:43 -0800,Madeon,The City,gEABPD4wNCg
39,2014-02-13,OmegaPhone,2014-02-13 18:53:38 -0800,bang the doldrums,fall out boy,9C8f29nPyRk
39,2014-02-13,OmegaPhone,2014-02-13 18:52:00 -0800,the mother we share,chvrhes,_mTRvJ9fugM
39,2014-02-13,Asmer,2014-02-13 15:34:48 -0800,Amazing Life,Jem,yPlgf6GqLQ4
39,2014-02-13,Sammich,2014-02-13 13:58:00 -0800,Over It,Dinosaur Jr.,TgTJtdn6VjM
39,2014-02-13,Omega,2014-02-13 07:24:00 -0800,take it  or leave it,cage the elephant,lltC19f7xr4
38,2014-02-12,Omegaphone,2014-02-12 22:36:00 -0800,sweet child o' mine,postmodern jukebox ft. Miche braden,kJ3BAF_15yQ
38,2014-02-12,Asmer,2014-02-12 16:49:00 -0800,1940 (Amplive Remix),The Submarines,tGKaPCewPiY
38,2014-02-12,Asmer,2014-02-12 16:47:00 -0800,1940 (Amplive Remix),The Submarines,tGKaPCewPiY
38,2014-02-12,Asmer,2014-02-12 15:16:00 -0800,Stroker Ace,Lovage,cKiXYveusc0
